PrName,Out.SubInd,N.Obs,N.Studies,vote_mean,variable,value,direction
Reduced Tillage+Residue/Mulch+Rotation,Net Profit,4,1,2,negative_strong,0,negative
Reduced Fert,Total Cost (Unconfirmed),26,2,-0.725,negative_strong,0,negative
Reduced Fert,Net Profit,74,6,-0.683333333333333,negative_strong,13,negative
Reduced Fert,Benefit Cost Ratio (NPTC),94,6,0.465277777777778,negative_strong,7,negative
Rotation,Net Profit,4,1,2,negative_strong,0,negative
Reduced Fert+Organic Fert,Total Cost (Unconfirmed),3,1,0.666666666666667,negative_strong,0,negative
Cover Crops+Reduced Fert,Total Cost (Unconfirmed),1,1,0,negative_strong,0,negative
Reduced Irrigation+Reduced Tillage+Rotation,Gross Profit,2,1,2,negative_strong,0,negative
Reduced Irrigation+Rotation,Gross Profit,4,1,0.5,negative_strong,0,negative
Reduced Fert+Reduced Tillage,Gross Revenue,38,2,0.111111111111111,negative_strong,0,negative
Reduced Fert+Reduced Tillage,Variable Cost,38,2,-0.416666666666667,negative_strong,0,negative
Intercropping+Rotation,Variable Cost,8,4,0.764705882352941,negative_strong,0,negative
Biochar+Reduced Fert,Variable Cost,19,3,-0.527777777777778,negative_strong,3,negative
Biochar+Reduced Fert,Total Cost (Unconfirmed),6,1,-1,negative_strong,0,negative
"",Total Cost (Unconfirmed),6,1,0,negative_strong,0,negative
Biochar,Total Cost (Unconfirmed),9,1,0,negative_strong,0,negative
Biochar+Reduced Fert,Net Profit,18,2,0.625,negative_strong,0,negative
"",Net Profit,6,1,1.33333333333333,negative_strong,0,negative
Biochar,Net Profit,45,4,0.75,negative_strong,0,negative
Reduced Tillage,Total Cost (Unconfirmed),2,1,0,negative_strong,0,negative
Cover Crops,Net Profit (Unconfirmed),1,1,-1,negative_strong,0,negative
Residue/Mulch+Rotation,Net Profit (Unconfirmed),1,1,2,negative_strong,0,negative
Agroforestry+Intercropping+Reduced Tillage,Gross Revenue,2,1,1.5,negative_strong,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,negative_strong,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,negative_strong,0,negative
Agroforestry+Reduced Tillage,Gross Revenue,2,1,-0.5,negative_strong,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-1,negative_strong,0,negative
Agroforestry+Reduced Fert,Gross Revenue,2,1,-1,negative_strong,0,negative
Intercropping+Reduced Tillage,Variable Cost,6,2,0.625,negative_strong,0,negative
Agroforestry+Intercropping+Reduced Tillage,Variable Cost,2,1,1,negative_strong,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,negative_strong,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,negative_strong,0,negative
Agroforestry+Reduced Tillage,Variable Cost,2,1,-1,negative_strong,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Variable Cost,2,1,-1,negative_strong,0,negative
Intercropping+Reduced Tillage,Gross Profit,6,2,1.375,negative_strong,0,negative
Agroforestry+Intercropping+Reduced Tillage,Gross Profit,2,1,1.5,negative_strong,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,negative_strong,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,negative_strong,0,negative
Agroforestry+Reduced Tillage,Gross Profit,2,1,0,negative_strong,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1.5,negative_strong,1,negative
Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,13,3,0.321428571428571,negative_strong,2,negative
Organic Fert+Residue/Mulch,Gross Revenue,1,1,1,negative_strong,0,negative
Organic Fert+Reduced Tillage,Gross Revenue,7,2,0.571428571428571,negative_strong,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,negative_strong,0,negative
Organic Fert+Residue/Mulch,Variable Cost,1,1,1,negative_strong,0,negative
Organic Fert+Reduced Tillage,Variable Cost,7,2,0,negative_strong,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,1,negative_strong,0,negative
Organic Fert,Total Cost,19,3,0.45,negative_strong,0,negative
Organic Fert+Residue/Mulch,Total Cost,1,1,1,negative_strong,0,negative
Organic Fert+Reduced Tillage,Total Cost,1,1,0,negative_strong,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Total Cost,1,1,0,negative_strong,0,negative
Organic Fert,Net Profit,19,4,0.4,negative_strong,0,negative
Organic Fert+Residue/Mulch,Net Profit,1,1,1,negative_strong,0,negative
Organic Fert+Reduced Tillage,Net Profit,1,1,1,negative_strong,0,negative
Reduced Tillage+Residue/Mulch,Net Profit,5,3,0.166666666666667,negative_strong,2,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,2,negative_strong,0,negative
Controlled Release Fert,Gross Revenue,4,1,0,negative_strong,0,negative
Controlled Release Fert+Reduced Fert,Gross Revenue,2,1,0,negative_strong,0,negative
Controlled Release Fert,Variable Cost,4,1,0,negative_strong,0,negative
Controlled Release Fert+Reduced Fert,Variable Cost,2,1,0,negative_strong,0,negative
Controlled Release Fert,Net Profit,4,1,0.5,negative_strong,0,negative
Reduced Fert,Total Cost,74,6,-0.2675,negative_strong,0,negative
Biochar+Reduced Fert,Total Cost,18,2,-0.541666666666667,negative_strong,0,negative
Controlled Release Fert+Reduced Fert,Net Profit,2,1,0,negative_strong,0,negative
Agroforestry,Net Present Value,53,3,-0.286981481481482,negative_strong,2,negative
Intercropping,Benefit Cost Ratio (Unspecified),20,1,0.6,negative_strong,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,0,negative_strong,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Variable Cost,5,2,-0.5,negative_strong,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,negative_strong,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,5,2,0.125,negative_strong,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,0,negative_strong,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),6,2,0.75,negative_strong,0,negative
Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),61,12,0.218796666666667,negative_strong,6,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Gross Revenue,1,1,2,negative_strong,0,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Net Profit (Unconfirmed),7,1,1.42871428571429,negative_strong,0,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),75,19,0.3589921875,negative_strong,3,negative
Cover Crops+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-0.5,negative_strong,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,negative_strong,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Variable Cost,2,1,0,negative_strong,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,-1,negative_strong,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1,negative_strong,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,negative_strong,0,negative
Cover Crops+Reduced Tillage,Gross Revenue,1,1,-1,negative_strong,0,negative
Cover Crops+Reduced Tillage,Variable Cost,1,1,0,negative_strong,0,negative
Cover Crops+Reduced Tillage,Gross Profit,1,1,-1,negative_strong,0,negative
Agroforestry,Benefit Cost Ratio (GPVC),23,5,0.76780701754386,negative_strong,1,negative
Reduced Erosion+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,0.375,negative_strong,0,negative
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,-0.25,negative_strong,0,negative
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,0,negative_strong,0,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (NPTC),4,2,1.75,negative_strong,0,negative
Reduced Tillage+Rotation,Net Present Value,2,1,2,negative_strong,0,negative
Reduced Tillage+Rotation,Internal Rate of Return,2,1,2,negative_strong,0,negative
Intercropping+Reduced Tillage,Net Present Value,3,1,1.66666666666667,negative_strong,0,negative
Intercropping+Reduced Tillage,Internal Rate of Return,3,1,1.66666666666667,negative_strong,0,negative
Intercropping+Reduced Tillage,Payback Period,3,1,2,negative_strong,0,negative
Reduced Tillage+Rotation,Payback Period,2,1,2,negative_strong,0,negative
Intercropping+Reduced Tillage+Rotation,Net Present Value,1,1,1.001,negative_strong,0,negative
Rotation,Net Present Value,2,1,1.5005,negative_strong,0,negative
Intercropping+Reduced Tillage+Rotation,Internal Rate of Return,1,1,2,negative_strong,0,negative
Rotation,Internal Rate of Return,2,1,2,negative_strong,0,negative
Intercropping+Reduced Tillage+Rotation,Payback Period,1,1,2,negative_strong,0,negative
Rotation,Payback Period,2,1,2,negative_strong,0,negative
Intercropping+Organic Fert+Reduced Tillage,Net Present Value,1,1,2,negative_strong,0,negative
Intercropping+Organic Fert+Reduced Tillage,Internal Rate of Return,1,1,2,negative_strong,0,negative
Intercropping+Organic Fert+Reduced Tillage,Payback Period,1,1,2,negative_strong,0,negative
Rotation,Variable Cost,31,10,1.71481481481481,negative_strong,0,negative
Residue/Mulch+Rotation,Gross Revenue,2,1,0,negative_strong,0,negative
Residue/Mulch+Rotation,Gross Profit,6,2,1.25,negative_strong,0,negative
Rotation,Benefit Cost Ratio (GPVC),33,10,0.852592592592593,negative_strong,0,negative
Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),8,2,1.125,negative_strong,0,negative
Residue/Mulch+Rotation,Variable Cost,6,2,0.5,negative_strong,0,negative
IPM,Total Cost (Unconfirmed),1,1,1,negative_strong,0,negative
Reduced Tillage,Fixed Cost,4,1,0,negative_strong,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Variable Cost,4,1,0.25,negative_strong,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Gross Revenue,4,1,1.5,negative_strong,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Gross Profit,10,2,0.424242424242424,negative_strong,1,negative
Cover Crops,Variable Cost,29,7,0.71566265060241,negative_strong,0,negative
Cover Crops,Gross Profit,25,7,0.172289156626506,negative_strong,1,negative
Cover Crops,Benefit Cost Ratio (GPVC),34,7,-0.667457831325301,negative_strong,3,negative
Intercropping,Total Cost (Unconfirmed),12,2,0.4,negative_strong,0,negative
Intercropping,Net Profit (Unconfirmed),12,2,1.56666666666667,negative_strong,0,negative
Intercropping,Benefit Cost Ratio (NPTC),9,2,0.5,negative_strong,0,negative
Cover Crops,Return on Investment,2,1,1,negative_strong,0,negative
Reduced Fert,Net Present Value,6,1,-0.499666666666667,negative_strong,1,negative
Intercropping,Net Present Value,1,1,1.001,negative_strong,0,negative
"",Net Present Value,1,1,2,negative_strong,0,negative
Reduced Irrigation,Benefit Cost Ratio (Unspecified),2,1,-0.5,negative_strong,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,5,1,0,negative_strong,0,negative
Reduced Fert,Marginal Rate of Return,4,2,1.23809523809524,negative_strong,0,negative
Residue/Mulch,Return to Labour,2,1,-0.5005,negative_strong,0,negative
Organic Fert,Return to Labour,2,1,-1.0005,negative_strong,0,negative
Reduced Fert,Return to Labour,4,1,0.5,negative_strong,0,negative
Reduced Fert+Intercropping,Gross Revenue,2,1,2,negative_strong,0,negative
Reduced Fert+Intercropping,Variable Cost,2,1,-1,negative_strong,0,negative
Reduced Fert+Intercropping,Gross Profit,2,1,0.5,negative_strong,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Revenue,8,1,-1.375,negative_strong,3,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Profit,8,1,-1.75,negative_strong,6,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Variable Cost,8,1,0,negative_strong,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),16,1,-0.6875,negative_strong,6,negative
Residue/Mulch,Benefit Cost Ratio (Unspecified),3,1,-1.33333333333333,negative_strong,1,negative
Reduced Tillage,Benefit Cost Ratio (Unspecified),4,1,-1.25,negative_strong,1,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (Unspecified),2,1,-2,negative_strong,2,negative
Cover Crops+Residue/Mulch,Variable Cost,2,1,0,negative_strong,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Variable Cost,4,1,-1,negative_strong,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,8,1,0,negative_strong,0,negative
Cover Crops+Residue/Mulch,Gross Profit,2,1,1,negative_strong,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Gross Profit,4,1,-1,negative_strong,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,8,1,2,negative_strong,0,negative
Cover Crops+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,1,negative_strong,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),4,1,0.5,negative_strong,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),17,4,1.27148571428571,negative_strong,1,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),8,1,2,negative_strong,0,negative
Agroforestry,Present Value of Benefit,2,1,2,negative_strong,0,negative
Agroforestry,Present Value of Cost,2,1,1,negative_strong,0,negative
Reduced Fert+Residue/Mulch,Variable Cost,16,3,-0.5,negative_strong,0,negative
Reduced Fert+Residue/Mulch,Gross Revenue,16,3,-0.391666666666667,negative_strong,0,negative
Reduced Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),16,3,0.268571428571429,negative_strong,0,negative
Reduced Erosion+Reduced Fert,Variable Cost,3,1,-0.333333333333333,negative_strong,0,negative
Reduced Erosion+Reduced Fert,Gross Revenue,3,1,0.666666666666667,negative_strong,0,negative
Reduced Erosion+Reduced Fert,Gross Profit,3,1,1,negative_strong,0,negative
Reduced Erosion+Residue/Mulch,Variable Cost,6,1,1.33333333333333,negative_strong,0,negative
Reduced Erosion+Residue/Mulch,Gross Profit,6,1,1,negative_strong,0,negative
Reduced Erosion+Residue/Mulch,Benefit Cost Ratio (GPVC),12,1,0.25,negative_strong,0,negative
Organic Fert,Marginal Rate of Return,6,1,0.667333333333333,negative_strong,0,negative
Reduced Fert+Organic Fert,Marginal Rate of Return,5,1,0.4004,negative_strong,1,negative
Organic Fert+Reduced Tillage,Gross Profit,7,2,0.571428571428571,negative_strong,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Variable Cost,1,1,0,negative_strong,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Gross Revenue,1,1,0,negative_strong,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Gross Profit,1,1,0,negative_strong,0,negative
Biochar+Organic Fert,Variable Cost,20,1,1.65,negative_strong,0,negative
Biochar+Organic Fert,Gross Revenue,20,1,2,negative_strong,0,negative
Biochar+Organic Fert,Net Profit,20,1,2,negative_strong,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,2,1,negative_strong,0,negative
Intercropping+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,1.5,negative_strong,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,2,1,1.5,negative_strong,0,negative
Intercropping+Organic Fert,Gross Profit,2,1,2,negative_strong,0,negative
Organic Fert+Rotation,Gross Profit,2,1,2,negative_strong,0,negative
Biochar,Benefit Cost Ratio (GPVC),83,10,0.109543010752688,negative_strong,2,negative
Cover Crops,Internal Rate of Return,5,1,1.001,negative_strong,0,negative
Cover Crops,Net Present Value,5,1,1.001,negative_strong,0,negative
Controlled Release Fert+Reduced Tillage,Variable Cost,2,1,-0.5,negative_strong,0,negative
Intercropping,Total Cost,3,1,0.666666666666667,negative_strong,0,negative
Rotation,Total Cost,4,1,0.75,negative_strong,0,negative
"",Total Cost,6,1,0,negative_strong,0,negative
Controlled Release Fert,Total Cost,4,1,-0.5,negative_strong,0,negative
Controlled Release Fert+Reduced Fert,Total Cost,2,1,-1,negative_strong,0,negative
Biochar+Organic Fert,Total Cost,20,1,1.65,negative_strong,0,negative
Organic Fert+Residue/Mulch,Gross Profit,1,1,1,negative_strong,0,negative
Controlled Release Fert+Reduced Fert,Gross Profit,2,1,0,negative_strong,0,negative
Biochar+Organic Fert,Gross Profit,20,1,2,negative_strong,0,negative
Reduced Erosion+Reduced Tillage,Benefit Cost Ratio (GPVC),6,1,1.66683333333333,negative_strong,0,negative
Intercropping+Rotation,Benefit Cost Ratio (GPVC),8,4,1.01176470588235,negative_strong,0,negative
Intercropping,Benefit Cost Ratio (GPVC),94,9,0.972643010752688,negative_strong,2,negative
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Benefit Cost Ratio (GPVC),2,1,-0.5,negative_strong,0,negative
Agroforestry+Reduced Irrigation,Benefit Cost Ratio (GPVC),4,1,2,negative_strong,0,negative
Controlled Release Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,negative_strong,0,negative
Biochar+Reduced Fert,Benefit Cost Ratio (GPVC),19,3,-0.305888888888889,negative_strong,1,negative
Agroforestry+Organic Fert,Benefit Cost Ratio (GPVC),1,1,1.001,negative_strong,0,negative
Agroforestry+Reduced Fert,Benefit Cost Ratio (GPVC),3,2,1.1875,negative_strong,0,negative
"",Benefit Cost Ratio (GPVC),9,2,-0.416666666666667,negative_strong,1,negative
Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),38,2,0.861111111111111,negative_strong,0,negative
Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),6,2,-0.375,negative_strong,1,negative
Agroforestry+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,negative_strong,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,negative_strong,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,negative_strong,0,negative
Agroforestry+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,negative_strong,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1.5,negative_strong,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,negative_strong,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,1,negative_strong,0,negative
Cover Crops+Reduced Tillage,Benefit Cost Ratio (GPVC),1,1,0,negative_strong,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),4,1,-0.75,negative_strong,2,negative
Reduced Tillage+Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),4,1,0.75,negative_strong,0,negative
Reduced Fert+Intercropping,Benefit Cost Ratio (GPVC),2,1,-0.5,negative_strong,0,negative
Reduced Erosion+Reduced Fert,Benefit Cost Ratio (GPVC),3,1,0.333333333333333,negative_strong,0,negative
Organic Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),7,2,0.785714285714286,negative_strong,0,negative
Organic Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,0,negative_strong,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,0,negative_strong,0,negative
Controlled Release Fert,Benefit Cost Ratio (GPVC),4,1,1,negative_strong,0,negative
Controlled Release Fert+Reduced Fert,Benefit Cost Ratio (GPVC),2,1,-0.5,negative_strong,0,negative
Biochar+Organic Fert,Benefit Cost Ratio (GPVC),20,1,0.1,negative_strong,1,negative
Agroforestry,Benefit Cost Ratio (NPTC),12,3,-0.416666666666667,negative_strong,2,negative
Cover Crops+Residue/Mulch,Benefit Cost Ratio (NPTC),9,2,0.5,negative_strong,2,negative
Cover Crops,Benefit Cost Ratio (NPTC),5,2,-0.25,negative_strong,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Benefit Cost Ratio (NPTC),4,1,2,negative_strong,0,negative
Rotation,Benefit Cost Ratio (NPTC),4,1,-0.25,negative_strong,0,negative
Biochar+Reduced Fert,Benefit Cost Ratio (NPTC),18,2,0.333333333333333,negative_strong,1,negative
"",Benefit Cost Ratio (NPTC),6,1,0.5,negative_strong,1,negative
Biochar,Benefit Cost Ratio (NPTC),45,4,0.246527777777778,negative_strong,3,negative
Organic Fert,Benefit Cost Ratio (NPTC),18,3,1.49,negative_strong,0,negative
Organic Fert+Residue/Mulch,Benefit Cost Ratio (NPTC),1,1,0,negative_strong,0,negative
Organic Fert+Reduced Tillage,Benefit Cost Ratio (NPTC),1,1,1,negative_strong,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (NPTC),1,1,2,negative_strong,0,negative
Controlled Release Fert,Benefit Cost Ratio (NPTC),4,1,0.25,negative_strong,0,negative
Controlled Release Fert+Reduced Fert,Benefit Cost Ratio (NPTC),2,1,1,negative_strong,0,negative
Biochar+Organic Fert,Benefit Cost Ratio (NPTC),20,1,0.2,negative_strong,1,negative
All Nbs,Variable Cost,1410,133,0.476912062520873,negative_strong,30,negative
All Nbs,Gross Profit,1974,155,0.447908240787271,negative_strong,118,negative
All Nbs,Gross Revenue,1442,138,0.532112617288316,negative_strong,33,negative
All Nbs,Total Cost,332,28,0.185903382928357,negative_strong,1,negative
All Nbs,Net Profit,332,28,0.486193212387627,negative_strong,24,negative
All Nbs,Net Profit (Unconfirmed),58,10,0.82061149825784,negative_strong,0,negative
All Nbs,Returns to Labour,99,1,1.18181818181818,negative_strong,2,negative
All Nbs,Labour Cost per Asset,19,2,1.5,negative_strong,0,negative
All Nbs,Benefit Cost Ratio (Unspecified),60,10,-0.0482384823848238,negative_strong,4,negative
All Nbs,Benefit Cost Ratio (GPVC),1494,131,0.448331904019477,negative_strong,76,negative
All Nbs,Benefit Cost Ratio (NPTC),371,28,0.464725543763514,negative_strong,24,negative
All Nbs,Marginal Rate of Return,24,4,0.415730769230769,negative_strong,5,negative
All Nbs,Total Cost (Unconfirmed),88,12,0.398015873015873,negative_strong,0,negative
All Nbs,Present Value of Benefit,4,2,2,negative_strong,0,negative
All Nbs,Present Value of Cost,4,2,0.2,negative_strong,0,negative
All Nbs,Net Present Value,77,7,0.916485303617571,negative_strong,3,negative
All Nbs,Return on Investment,4,2,1.57142857142857,negative_strong,0,negative
All Nbs,Internal Rate of Return,14,2,1.06442063492063,negative_strong,0,negative
All Nbs,Payback Period,9,1,2,negative_strong,0,negative
All Nbs,Fixed Cost,4,1,0,negative_strong,0,negative
All Nbs,Return to Labour,8,1,-0.12525,negative_strong,0,negative
Improved Livestock Diet,Variable Cost,1,1,2,posC_negT,0,negative
Improved Livestock Diet,Gross Profit,1,1,2,posC_negT,0,negative
Reduced Tillage,Variable Cost,180,41,-0.463522012578616,posC_negT,0,negative
Reduced Erosion+Reduced Tillage,Variable Cost,6,1,-1,posC_negT,0,negative
Reduced Tillage,Gross Revenue,180,38,-0.0495379072681704,posC_negT,0,negative
Reduced Erosion+Reduced Tillage,Gross Revenue,6,1,0.5,posC_negT,0,negative
Reduced Tillage,Gross Profit,241,45,0.455504542140566,posC_negT,20,negative
Reduced Erosion+Reduced Tillage,Gross Profit,6,1,1.16683333333333,posC_negT,0,negative
Biochar,Gross Revenue,79,9,0.420386904761905,posC_negT,0,negative
Biochar,Gross Profit,91,10,0.368279569892473,posC_negT,0,negative
Biochar,Total Cost,45,4,0.25,posC_negT,0,negative
Agroforestry,Gross Revenue,29,7,0.11969696969697,posC_negT,0,negative
Intercropping+Residue/Mulch,Gross Profit,3,1,1,posC_negT,0,negative
Reduced Erosion+Reduced Tillage+Residue/Mulch,Gross Profit,3,1,1,posC_negT,0,negative
Reduced Erosion+Intercropping+Reduced Tillage+Residue/Mulch,Gross Profit,3,1,1,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Gross Revenue,56,16,0.175925925925926,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage,Gross Revenue,55,10,0.0794871794871795,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Revenue,15,3,0.222727272727273,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Gross Profit,105,24,0.46347123015873,posC_negT,3,negative
Reduced Irrigation+Reduced Tillage,Gross Profit,67,14,0.379709150326797,posC_negT,2,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,19,5,0.458823529411765,posC_negT,0,negative
Reduced Tillage+Residue/Mulch,Variable Cost,63,20,-0.322380597014925,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage,Variable Cost,59,12,-0.523333333333333,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Variable Cost,17,4,-0.860714285714286,posC_negT,0,negative
Residue/Mulch,Gross Revenue,161,30,0.493700072621641,posC_negT,0,negative
Residue/Mulch,Gross Profit,260,38,0.410899405279954,posC_negT,6,negative
Intercropping,Gross Revenue,105,12,0.845350241545894,posC_negT,0,negative
Intercropping,Net Profit,3,1,1.66666666666667,posC_negT,0,negative
Intercropping+Rotation,Gross Revenue,7,3,1.5,posC_negT,0,negative
Rotation,Gross Revenue,21,9,1.00572519083969,posC_negT,0,negative
Intercropping+Rotation,Gross Profit,9,4,0.970588235294118,posC_negT,0,negative
Rotation,Gross Profit,52,16,0.564633946830266,posC_negT,0,negative
Intercropping,Gross Profit,186,13,0.473471732026144,posC_negT,2,negative
Reduced Irrigation,Gross Revenue,91,15,0.28562091503268,posC_negT,0,negative
Reduced Irrigation,Gross Profit,55,14,0.341489361702128,posC_negT,0,negative
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Gross Revenue,2,1,0.5,posC_negT,0,negative
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Variable Cost,2,1,1,posC_negT,0,negative
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Gross Profit,2,1,0.5,posC_negT,0,negative
Agroforestry,Net Profit,12,3,0.142833333333333,posC_negT,2,negative
Agroforestry+Reduced Irrigation,Gross Revenue,4,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Irrigation,Gross Profit,4,1,1,posC_negT,0,negative
Agroforestry+Reduced Irrigation,Variable Cost,8,1,0,posC_negT,0,negative
Reduced Irrigation,Total Cost,40,3,0,posC_negT,0,negative
Reduced Irrigation,Net Profit,40,3,0.683333333333333,posC_negT,0,negative
Residue/Mulch,Variable Cost,171,32,0.306414330218069,posC_negT,0,negative
Reduced Fert,Gross Revenue,273,31,-0.116464998632759,posC_negT,0,negative
Controlled Release Fert+Reduced Tillage,Gross Revenue,6,1,-0.833333333333333,posC_negT,0,negative
Reduced Fert+Reduced Tillage,Gross Profit,66,4,-0.517361111111111,posC_negT,3,negative
Reduced Fert,Gross Profit,291,35,-0.247160139060025,posC_negT,14,negative
Controlled Release Fert,Gross Profit,8,2,-0.5,posC_negT,0,negative
Controlled Release Fert+Reduced Tillage,Gross Profit,2,1,0,posC_negT,0,negative
